block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
0,160000000,0.16,99999999,3333,3333,7715218618.727617,7.715218618727617,1.0001
1,160000800,0.1600008,105224028,3507,3507,7678752892.505268,7.678752892505268,1.052345514551455
2,160419566,0.160419566,110392074,3679,3679,7890142677.861707,7.890142677861706,1.1040311431143115
3,161253997,0.161253997,115447696,3848,3848,7743412524.369539,7.743412524369539,1.1545924192419241
4,162500429,0.162500429,120334011,4011,4011,7673469402.629293,7.673469402629293,1.2034604560456046
5,164153549,0.164153549,124996664,4166,4166,7811193499.675374,7.811193499675374,1.2500916491649166
6,166206220,0.16620622,129385872,4312,4312,7767696612.764567,7.767696612764567,1.2939881188118811
7,168649352,0.168649352,133453344,4448,4448,7748138018.116536,7.748138018116536,1.3346669066906691
8,171471419,0.171471419,137152855,4571,4571,7767143393.2229805,7.76714339322298,1.3716657165716573
9,174657921,0.174657921,140448724,4681,4681,7774092392.371564,7.774092392371564,1.404627702770277
10,178191492,0.178191492,143299104,4776,4776,7736890949.477151,7.736890949477151,1.4331343534353436
11,182050534,0.182050534,145674275,4855,4855,7640456504.547049,7.640456504547049,1.4568884388438843
12,186209373,0.186209373,147549836,4918,4918,7771414426.695093,7.7714144266950935,1.4756459245924591
13,190637859,0.190637859,148904889,4963,4963,7753374899.67008,7.75337489967008,1.4891978097809782
14,195300840,0.19530084,149724950,4990,4990,7718391514.768509,7.718391514768509,1.4973992399239924
15,200157964,0.200157964,150000000,5000,5000,7644553537.737513,7.6445535377375124,1.5001500150015001
16,205163414,0.205163414,149724950,4990,4990,7700570323.706443,7.700570323706443,1.4973992399239924
17,210265820,0.21026582,148904889,4963,4963,7854486644.050044,7.854486644050044,1.4891978097809782
18,215408898,0.215408898,147549836,4918,4918,7772685979.39729,7.7726859793972904,1.4756459245924591
19,220531816,0.220531816,145674275,4855,4855,7773093039.656772,7.7730930396567715,1.4568884388438843
20,225569737,0.225569737,143299104,4776,4776,7769138965.36486,7.76913896536486,1.4331343534353436
21,230454837,0.230454837,140448724,4681,4681,7717012332.579424,7.717012332579424,1.404627702770277
22,235117257,0.235117257,137152855,4571,4571,7756688732.474416,7.756688732474416,1.3716657165716573
23,239486508,0.239486508,133453344,4448,4448,7807928170.458773,7.807928170458773,1.3346669066906691
24,243493918,0.243493918,129385872,4312,4312,7775305184.096788,7.775305184096789,1.2939881188118811
25,247073133,0.247073133,124996664,4166,4166,7833179526.828857,7.833179526828857,1.2500916491649166
26,250162679,0.250162679,120334011,4011,4011,7744165676.162633,7.744165676162633,1.2034604560456046
27,252707589,0.252707589,115447696,3848,3848,7729007398.029637,7.729007398029637,1.1545924192419241
28,254660922,0.254660922,110392074,3679,3679,7692124987.594912,7.692124987594911,1.1040311431143115
29,255985555,0.255985555,105224028,3507,3507,7774721282.202657,7.774721282202656,1.052345514551455
30,256655539,0.256655539,99999999,3333,3333,7858896271.185233,7.858896271185233,1.0001
31,256656822,0.256656822,94773159,3159,3159,7684060127.8724575,7.684060127872457,0.9478263726372638
32,255987286,0.255987286,89603888,2986,2986,7810685345.011287,7.8106853450112865,0.896128492849285
33,254657796,0.254657796,84548454,2818,2818,7761296479.16258,7.76129647916258,0.845569096909691
34,252691444,0.252691444,79660620,2655,2655,7762360723.64574,7.76236072364574,0.7966858685868586
35,250122656,0.250122656,75000000,2500,2500,7728937668.84807,7.72893766884807,0.7500750075007501
36,246997060,0.24699706,70608824,2353,2353,7667371623.418913,7.667371623418913,0.7061588558855886
37,243368165,0.243368165,66542218,2218,2218,7735871557.741661,7.735871557741661,0.6654887288728872
38,239297695,0.239297695,62840940,2094,2094,7847149705.016792,7.847149705016792,0.6284722472247225
39,234852408,0.234852408,59547776,1984,1984,7745851186.709682,7.745851186709682,0.5955373137313731
40,230102956,0.230102956,56698335,1889,1889,7592075425.687288,7.592075425687288,0.5670400540054006
41,225121687,0.225121687,54321720,1810,1810,7764806160.394561,7.764806160394561,0.5432715271527153
42,219980712,0.219980712,52446992,1748,1748,7695983449.635506,7.695983449635506,0.5245223722372238
43,214750916,0.214750916,51091703,1703,1703,7814458474.14129,7.81445847414129,0.5109681268126812
44,209499913,0.209499913,50273450,1675,1675,7504002814.093031,7.504002814093031,0.5027847784778477
45,204291585,0.204291585,49999992,1666,1666,7688406705.763601,7.688406705763601,0.5000499249924992
46,199184805,0.199184805,50273450,1675,1675,7776318787.9485855,7.776318787948585,0.5027847784778477
47,194232919,0.194232919,51091703,1703,1703,7834884708.347967,7.834884708347968,0.5109681268126812
48,189483614,0.189483614,52446992,1748,1748,7697473351.340672,7.697473351340672,0.5245223722372238
49,184978853,0.184978853,54321720,1810,1810,7756494169.72491,7.75649416972491,0.5432715271527153
50,180754597,0.180754597,56698335,1889,1889,7704498575.710703,7.704498575710703,0.5670400540054006
51,176841621,0.176841621,59547776,1984,1984,7711562233.90788,7.7115622339078795,0.5955373137313731
52,173265329,0.173265329,62840940,2094,2094,7471161523.954254,7.471161523954255,0.6284722472247225
53,170046685,0.170046685,66542218,2218,2218,7811268577.29014,7.81126857729014,0.6654887288728872
54,167202558,0.167202558,70608824,2353,2353,7738128947.657429,7.738128947657429,0.7061588558855886
55,164746008,0.164746008,75000000,2500,2500,7832886719.537051,7.8328867195370515,0.7500750075007501
56,162687300,0.1626873,79660620,2655,2655,7698516187.820526,7.698516187820526,0.7966858685868586
57,161033468,0.161033468,84548454,2818,2818,7637874377.858862,7.637874377858862,0.845569096909691
58,160000000,0.16,89603888,2986,2986,7766346947.765005,7.766346947765005,0.896128492849285
59,160000000,0.16,94773159,3159,3159,7690344915.335822,7.690344915335822,0.9478263726372638
60,160000000,0.16,99999999,3333,3333,7716262384.095342,7.716262384095342,1.0001
61,160000800,0.1600008,105224028,3507,3507,7781496670.256321,7.781496670256321,1.052345514551455
62,160419566,0.160419566,110392074,3679,3679,7750884060.384505,7.7508840603845055,1.1040311431143115
63,161253997,0.161253997,115447696,3848,3848,7748748452.411389,7.748748452411389,1.1545924192419241
64,162500429,0.162500429,120334011,4011,4011,7826045266.716535,7.826045266716535,1.2034604560456046
65,164153549,0.164153549,124996664,4166,4166,7776157033.050107,7.776157033050107,1.2500916491649166
66,166206220,0.16620622,129385872,4312,4312,7750233600.3205185,7.750233600320518,1.2939881188118811
67,168649352,0.168649352,133453344,4448,4448,7625491056.332361,7.625491056332361,1.3346669066906691
68,171471419,0.171471419,137152855,4571,4571,7662928381.37322,7.66292838137322,1.3716657165716573
69,174657921,0.174657921,140448724,4681,4681,7734538075.032749,7.7345380750327495,1.404627702770277
70,178191492,0.178191492,143299104,4776,4776,7700516638.291253,7.700516638291253,1.4331343534353436
71,182050534,0.182050534,145674275,4855,4855,7652077928.170496,7.652077928170496,1.4568884388438843
72,186209373,0.186209373,147549836,4918,4918,7722391674.36185,7.72239167436185,1.4756459245924591
73,190637859,0.190637859,148904889,4963,4963,7802638679.07177,7.8026386790717694,1.4891978097809782
