block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
158,15374689664,15.374689664,155450000,3109,6000,6754741086.291956,6.754741086291956,1.0363333333333333
159,15430551036,15.430551036,155300000,3106,6000,6842016743.469767,6.842016743469767,1.0353333333333334
160,15485072316,15.485072316,150700000,3014,6000,6773748434.207266,6.773748434207266,1.0046666666666666
161,15492298683,15.492298683,156700000,3134,6000,6843196494.419756,6.843196494419756,1.0446666666666666
162,15561497617,15.561497617,149250000,2985,6000,6881618123.211207,6.881618123211207,0.995
163,15553716868,15.553716868,150800000,3016,6000,6936841233.189474,6.936841233189474,1.0053333333333334
164,15562012183,15.562012183,146650000,2933,6000,6824834053.217686,6.824834053217685,0.9776666666666667
165,15527257022,15.527257022,23850000,477,1000,6858567962.894456,6.858567962894456,0.159
166,14221414706,14.221414706,29450000,589,1000,6368063634.653727,6.368063634653726,0.19633333333333333
167,13078487010,13.07848701,35750000,715,1000,6392688784.550215,6.392688784550215,0.23833333333333334
168,12082342249,12.082342249,39100000,782,1000,6098847040.053603,6.098847040053603,0.26066666666666666
169,11189054412,11.189054412,42750000,855,1000,6014700856.556659,6.014700856556659,0.285
170,10389037021,10.389037021,267750000,5355,6000,5823100759.936623,5.823100759936622,1.785
171,11204576427,11.204576427,252950000,5059,6000,6002250798.714478,6.002250798714478,1.6863333333333332
172,11973583855,11.973583855,241450000,4829,6000,6092709463.2155,6.0927094632155,1.6096666666666666
173,12703573350,12.70357335,221000000,4420,6000,6308998516.44889,6.30899851644889,1.4733333333333334
174,13304875821,13.304875821,209550000,4191,6000,6346201920.752175,6.346201920752176,1.397
175,13833079391,13.833079391,195800000,3916,6000,6484871296.675389,6.484871296675389,1.3053333333333332
176,14255449415,14.255449415,187500000,3750,6000,6553491050.816113,6.553491050816113,1.25
177,14611835650,14.61183565,172100000,3442,6000,6710901483.936089,6.710901483936088,1.1473333333333333
178,14827116695,14.827116695,171600000,3432,6000,6658112356.40894,6.658112356408941,1.144
179,15040627175,15.040627175,163900000,3278,6000,6733835427.154106,6.733835427154106,1.0926666666666667
180,15180003653,15.180003653,158750000,3175,6000,6822063458.609022,6.822063458609022,1.0583333333333333
181,15268553674,15.268553674,156200000,3124,6000,6761104402.312071,6.761104402312071,1.0413333333333334
182,15331663695,15.331663695,152450000,3049,6000,6854390254.527742,6.854390254527742,1.0163333333333333
183,15356705412,15.356705412,154950000,3099,6000,6846541520.907202,6.846541520907202,1.033
184,15407382539,15.407382539,153200000,3064,6000,6831308900.859806,6.831308900859806,1.0213333333333334
185,15440251621,15.440251621,154050000,3081,6000,6860324821.1585655,6.8603248211585655,1.027
186,15481940300,15.4819403,150150000,3003,6000,6841502445.835646,6.841502445835646,1.001
187,15483488494,15.483488494,149300000,2986,6000,6851804891.516044,6.851804891516044,0.9953333333333333
188,15476262866,15.476262866,152850000,3057,6000,6795620820.287144,6.7956208202871435,1.019
189,15505667765,15.505667765,149400000,2988,6000,6850231802.289298,6.850231802289298,0.996
190,15499465497,15.499465497,22500000,450,1000,6666707730.606114,6.666707730606114,0.15
191,14182010929,14.182010929,31250000,625,1000,6447464545.963966,6.447464545963967,0.20833333333333334
192,13059268397,13.059268397,36400000,728,1000,6382686552.101247,6.382686552101247,0.24266666666666667
193,12070246470,12.07024647,39750000,795,1000,5991157553.736143,5.9911575537361434,0.265
194,11183083354,11.183083354,42350000,847,1000,5901457475.168815,5.901457475168814,0.2823333333333333
195,10380510738,10.380510738,268900000,5378,6000,5850406601.285894,5.850406601285894,1.7926666666666666
196,11203339222,11.203339222,255300000,5106,6000,5988354084.879166,5.988354084879165,1.702
197,11989813635,11.989813635,239150000,4783,6000,6157861383.25143,6.157861383251429,1.5943333333333334
198,12702408225,12.702408225,225950000,4519,6000,6255483025.783067,6.255483025783067,1.5063333333333333
199,13345573494,13.345573494,208950000,4179,6000,6416577293.620509,6.416577293620509,1.393
200,13870054532,13.870054532,203150000,4063,6000,6439292525.725771,6.439292525725771,1.3543333333333334
201,14361516797,14.361516797,180300000,3606,6000,6567768691.2336445,6.567768691233645,1.202
202,14651619436,14.651619436,171900000,3438,6000,6580181193.73462,6.58018119373462,1.146
203,14865533079,14.865533079,168350000,3367,6000,6616597159.208562,6.6165971592085615,1.1223333333333334
204,15047388100,15.0473881,163750000,3275,6000,6752247468.016152,6.752247468016153,1.0916666666666666
205,15185322490,15.18532249,158600000,3172,6000,6806384986.78774,6.80638498678774,1.0573333333333332
206,15272385005,15.272385005,156050000,3121,6000,6797705703.864717,6.797705703864716,1.0403333333333333
207,15333983624,15.333983624,156200000,3124,6000,6853072176.056198,6.853072176056198,1.0413333333333334
208,15397364089,15.397364089,154300000,3086,6000,6827171582.485035,6.827171582485035,1.0286666666666666
209,15441503199,15.441503199,151700000,3034,6000,6923019814.026539,6.923019814026539,1.0113333333333334
210,15459003569,15.459003569,150450000,3009,6000,6923658774.908608,6.923658774908608,1.003
211,15463641270,15.46364127,154100000,3082,6000,6843433936.314815,6.843433936314814,1.0273333333333334
212,15505908556,15.505908556,148900000,2978,6000,6798573859.143739,6.798573859143739,0.9926666666666667
213,15494537556,15.494537556,149450000,2989,6000,6828245630.87771,6.82824563087771,0.9963333333333333
214,15488856225,15.488856225,148850000,2977,6000,6850542470.071375,6.850542470071375,0.9923333333333333
