block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
0,160000000,0.16,199750129,2000,2000,10103111276.997826,10.103111276997826,0.998750645
1,160000000,0.16,199857784,2000,2000,10037585219.244434,10.037585219244434,0.99928892
2,160000000,0.16,200386608,2000,2000,10041266278.322351,10.041266278322352,1.00193304
3,160030928,0.160030928,199943476,2000,2000,10064253453.276102,10.064253453276102,0.99971738
4,160026405,0.160026405,200912878,2000,2000,10040602897.60199,10.040602897601989,1.00456439
5,160099447,0.160099447,199714284,2000,2000,10093381415.355291,10.09338141535529,0.99857142
6,160076575,0.160076575,199535103,2000,2000,10072786539.820496,10.072786539820495,0.997675515
7,160039365,0.160039365,198668710,2000,2000,9991519809.224787,9.991519809224787,0.99334355
8,160000000,0.16,200309154,2000,2000,9971075976.243088,9.971075976243087,1.00154577
9,160024732,0.160024732,199727902,2000,2000,10001279952.302635,10.001279952302635,0.99863951
10,160002960,0.16000296,198396790,2000,2000,10047066103.644873,10.047066103644873,0.99198395
11,160000000,0.16,200134738,2000,2000,10040980098.744276,10.040980098744276,1.00067369
12,160010779,0.160010779,201468701,2000,2000,9956059084.226776,9.956059084226776,1.007343505
13,160128282,0.160128282,200614406,2000,2000,10016434897.158875,10.016434897158874,1.00307203
14,160177473,0.160177473,198501668,2000,2000,10011645017.820587,10.011645017820587,0.99250834
15,160057473,0.160057473,200447959,2000,2000,10098104202.099222,10.098104202099222,1.002239795
16,160093322,0.160093322,198565169,2000,2000,9867696193.821032,9.86769619382103,0.992825845
17,160000000,0.16,199863147,2000,2000,10067888869.973179,10.06788886997318,0.999315735
18,160000000,0.16,197968267,2000,2000,9933340417.065054,9.933340417065054,0.989841335
19,160000000,0.16,200037814,2000,2000,10085137350.379742,10.08513735037974,1.00018907
20,160003025,0.160003025,199736511,2000,2000,9863978547.055922,9.863978547055922,0.998682555
21,160000000,0.16,200548720,2000,2000,9973495249.041288,9.973495249041289,1.0027436
22,160043897,0.160043897,201137259,2000,2000,10068957090.147152,10.068957090147151,1.005686295
23,160134902,0.160134902,197847131,2000,2000,10097827757.492136,10.097827757492135,0.989235655
24,160000000,0.16,200865349,2000,2000,9961258886.152742,9.961258886152743,1.004326745
25,160069227,0.160069227,201220755,2000,2000,10005460259.791004,10.005460259791004,1.006103775
26,160166929,0.160166929,199569056,2000,2000,9963796841.633026,9.963796841633027,0.99784528
27,160132417,0.160132417,198279918,2000,2000,10029473827.12963,10.02947382712963,0.99139959
28,160000000,0.16,198890280,2000,2000,9926132323.460903,9.926132323460903,0.9944514
29,160000000,0.16,201663018,2000,2000,9941158160.399315,9.941158160399315,1.00831509
30,160133041,0.160133041,200397254,2000,2000,10002136110.401897,10.002136110401898,1.00198627
31,160164847,0.160164847,200358743,2000,2000,9959651313.969702,9.959651313969701,1.001793715
32,160193576,0.160193576,200600966,2000,2000,9992242516.543587,9.992242516543588,1.00300483
33,160241711,0.160241711,199933275,2000,2000,9979091798.852573,9.979091798852574,0.999666375
34,160236364,0.160236364,201705138,2000,2000,9988178799.544886,9.988178799544885,1.00852569
