block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
0,160000000,0.16,150000000,3000,3000,5460198635.844828,5.460198635844828,1.5001500150015001
1,164001200,0.1640012,150000000,3000,3000,5478803906.239772,5.478803906239772,1.5001500150015001
2,168102460,0.16810246,150000000,3000,3000,5548176103.786015,5.548176103786014,1.5001500150015001
3,172306282,0.172306282,150000000,3000,3000,5509867253.71553,5.50986725371553,1.5001500150015001
4,176615231,0.176615231,150000000,3000,3000,5511744735.169094,5.511744735169094,1.5001500150015001
5,181031936,0.181031936,50000000,1000,1000,5372044434.463859,5.3720444344638585,0.5000500050005
6,184050341,0.184050341,50000000,1000,1000,5516387195.427123,5.516387195427123,0.5000500050005
7,186023426,0.186023426,50000000,1000,1000,5449164259.964578,5.4491642599645775,0.5000500050005
8,187187118,0.187187118,50000000,1000,1000,5645505966.014094,5.6455059660140945,0.5000500050005
9,187708070,0.18770807,50000000,1000,1000,5538669083.985286,5.538669083985286,0.5000500050005
10,187709008,0.187709008,150000000,3000,3000,5526583268.384077,5.526583268384077,1.5001500150015001
11,188136600,0.1881366,150000000,3000,3000,5477337679.144048,5.477337679144048,1.5001500150015001
12,188921521,0.188921521,150000000,3000,3000,5457922960.387789,5.457922960387789,1.5001500150015001
13,190012506,0.190012506,150000000,3000,3000,5437342155.151104,5.437342155151104,1.5001500150015001
14,191370824,0.191370824,150000000,3000,3000,5530936361.529451,5.530936361529451,1.5001500150015001
15,192966697,0.192966697,50000000,1000,1000,5548749625.196925,5.548749625196925,0.5000500050005
16,194173824,0.194173824,50000000,1000,1000,5420110190.059267,5.420110190059267,0.5000500050005
17,195031529,0.195031529,50000000,1000,1000,5473805946.846705,5.4738059468467055,0.5000500050005
18,195574312,0.195574312,50000000,1000,1000,5482398517.766465,5.482398517766465,0.5000500050005
19,195832650,0.19583265,50000000,1000,1000,5524084457.072598,5.524084457072599,0.5000500050005
20,195833629,0.195833629,150000000,3000,3000,5475824879.111664,5.475824879111664,1.5001500150015001
21,196067766,0.196067766,150000000,3000,3000,5546881862.403326,5.546881862403326,1.5001500150015001
22,196514399,0.196514399,150000000,3000,3000,5490578665.6200485,5.490578665620048,1.5001500150015001
23,197156253,0.197156253,150000000,3000,3000,5533766519.211407,5.533766519211406,1.5001500150015001
24,197978805,0.197978805,150000000,3000,3000,5534906844.050844,5.534906844050844,1.5001500150015001
25,198969788,0.198969788,50000000,1000,1000,5467975415.905609,5.4679754159056095,0.5000500050005
26,199567752,0.199567752,50000000,1000,1000,5588719733.381544,5.588719733381544,0.5000500050005
27,199768337,0.199768337,50000000,1000,1000,5412004285.981799,5.412004285981799,0.5000500050005
28,199569547,0.199569547,50000000,1000,1000,5471255557.027261,5.471255557027261,0.5000500050005
29,198971776,0.198971776,50000000,1000,1000,5465777999.462959,5.46577799946296,0.5000500050005
30,197977812,0.197977812,150000000,3000,3000,5535902842.381685,5.535902842381685,1.5001500150015001
31,197384809,0.197384809,150000000,3000,3000,5586876576.788192,5.586876576788192,1.5001500150015001
32,197188391,0.197188391,150000000,3000,3000,5488590053.354395,5.488590053354395,1.5001500150015001
33,197386585,0.197386585,150000000,3000,3000,5461395591.748655,5.461395591748655,1.5001500150015001
34,197979791,0.197979791,150000000,3000,3000,5499964743.974874,5.499964743974873,1.5001500150015001
35,198970778,0.198970778,50000000,1000,1000,5506435863.28763,5.5064358632876305,0.5000500050005
36,199568744,0.199568744,50000000,1000,1000,5404921664.268627,5.4049216642686275,0.5000500050005
37,199769330,0.19976933,50000000,1000,1000,5414393891.08093,5.4143938910809295,0.5000500050005
38,199570539,0.199570539,50000000,1000,1000,5470897827.2506075,5.4708978272506075,0.5000500050005
39,198972765,0.198972765,50000000,1000,1000,5533311693.4037895,5.53331169340379,0.5000500050005
40,197978796,0.197978796,150000000,3000,3000,5393538165.880096,5.393538165880097,1.5001500150015001
41,197385790,0.19738579,150000000,3000,3000,5509333816.994186,5.509333816994187,1.5001500150015001
42,197189371,0.197189371,150000000,3000,3000,5518921654.620192,5.518921654620192,1.5001500150015001
43,197387566,0.197387566,150000000,3000,3000,5488083817.748675,5.4880838177486755,1.5001500150015001
44,197980774,0.197980774,150000000,3000,3000,5485154369.298772,5.485154369298772,1.5001500150015001
45,198971766,0.198971766,50000000,1000,1000,5485848523.576661,5.485848523576661,0.5000500050005
46,199569735,0.199569735,50000000,1000,1000,5527257470.876262,5.527257470876262,0.5000500050005
47,199770322,0.199770322,50000000,1000,1000,5622229742.044805,5.622229742044804,0.5000500050005
48,199571530,0.19957153,50000000,1000,1000,5541010019.768853,5.541010019768853,0.5000500050005
49,198973753,0.198973753,50000000,1000,1000,5492309792.135042,5.492309792135043,0.5000500050005
