block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
0,160000000,0.16,99999999,3333,3333,7801377085.596418,7.801377085596418,0.99999999
1,160000000,0.16,105224028,3507,3507,7811623537.888189,7.811623537888189,1.05224028
2,160417922,0.160417922,110392074,3679,3679,7660486254.449503,7.660486254449503,1.10392074
3,161252956,0.161252956,115447696,3848,3848,7754253840.528272,7.754253840528271,1.15447696
4,162505238,0.162505238,120334011,4011,4011,7726402132.761497,7.726402132761496,1.20334011
5,164175720,0.16417572,124996664,4166,4166,7685610844.173707,7.685610844173707,1.24996664
6,166266072,0.166266072,129385872,4312,4312,7820030498.15699,7.82003049815699,1.29385872
7,168778598,0.168778598,133453344,4448,4448,7739551640.268724,7.739551640268725,1.33453344
8,171716056,0.171716056,137152855,4571,4571,7770458887.219389,7.770458887219389,1.37152855
9,175081433,0.175081433,140448724,4681,4681,7741964659.173041,7.741964659173042,1.40448724
10,178877815,0.178877815,143299104,4776,4776,7791364456.508321,7.791364456508321,1.43299104
11,183108021,0.183108021,145674275,4855,4855,7719927139.084536,7.719927139084535,1.45674275
12,187774355,0.187774355,147549836,4918,4918,7749371504.350632,7.7493715043506315,1.47549836
13,192878328,0.192878328,148904889,4963,4963,7765568975.325032,7.765568975325032,1.48904889
14,198420319,0.198420319,149724950,4990,4990,7731385146.072021,7.731385146072021,1.4972495
15,204399230,0.20439923,150000000,5000,5000,7710369960.167883,7.710369960167883,1.5
16,210812106,0.210812106,149724950,4990,4990,7619029658.250037,7.619029658250037,1.4972495
17,217653743,0.217653743,148904889,4963,4963,7850099830.1182375,7.850099830118237,1.48904889
18,224916342,0.224916342,147549836,4918,4918,7624646482.814759,7.624646482814759,1.47549836
19,232589161,0.232589161,145674275,4855,4855,7700216737.35854,7.70021673735854,1.45674275
20,240658170,0.24065817,143299104,4776,4776,7809090478.677627,7.809090478677627,1.43299104
21,249105745,0.249105745,140448724,4681,4681,7735857910.760349,7.735857910760349,1.40448724
22,257910388,0.257910388,137152855,4571,4571,7793588826.576246,7.793588826576246,1.37152855
23,267046504,0.267046504,133453344,4448,4448,7768276515.291577,7.768276515291578,1.33453344
24,276484331,0.276484331,129385872,4312,4312,7726930286.284019,7.72693028628402,1.29385872
