block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
137,160000000,0.16,173903184,5796,5796,7732470035.058226,7.732470035058226,0.86951592
138,160000000,0.16,172547253,5751,5751,7731219631.929541,7.731219631929541,0.862736265
139,160000000,0.16,170675689,5689,5689,7690959910.727559,7.6909599107275595,0.853378445
140,160000000,0.16,168300000,5610,5610,7794672257.742789,7.794672257742789,0.8415
141,160000000,0.16,165450000,5515,5515,7799344298.176968,7.799344298176968,0.82725
142,160000000,0.16,162155405,5405,5405,7849993804.691427,7.849993804691427,0.810777025
143,160000000,0.16,158456405,5281,5281,7762267265.525077,7.762267265525077,0.792282025
144,160000000,0.16,154385146,5146,5146,7715046213.83256,7.71504621383256,0.77192573
145,160000000,0.16,150000000,5000,5000,7780782828.387197,7.7807828283871965,0.75
146,160000000,0.16,145334532,4844,4844,7748827363.660451,7.7488273636604506,0.72667266
147,160000000,0.16,140448724,4681,4681,7783938630.858249,7.783938630858248,0.70224362
148,160000000,0.16,135394513,4513,4513,7860118834.39381,7.86011883439381,0.676972565
149,160000000,0.16,130226040,4340,4340,7746414918.163081,7.746414918163081,0.6511302
150,160000000,0.16,124996664,4166,4166,7756091649.229677,7.756091649229678,0.62498332
151,160000000,0.16,119771976,3992,3992,7709845783.840805,7.709845783840805,0.59885988
152,160000000,0.16,114603820,3820,3820,7794388389.585843,7.794388389585843,0.5730191
153,160000000,0.16,109548255,3651,3651,7816703453.587014,7.816703453587015,0.547741275
154,160000000,0.16,104660928,3488,3488,7756234495.110477,7.756234495110477,0.52330464
155,160000000,0.16,99999999,3333,3333,7800282305.910652,7.8002823059106525,0.499999995
156,160000000,0.16,95610000,3187,3187,7739574001.273442,7.739574001273442,0.47805
157,160000000,0.16,91542204,3051,3051,7794888992.328173,7.794888992328173,0.45771102
158,160000000,0.16,87840000,2928,2928,7730983745.401664,7.730983745401664,0.4392
159,160000000,0.16,84548454,2818,2818,7771418323.583217,7.771418323583217,0.42274227
160,160000000,0.16,81698169,2723,2723,7698998443.98841,7.69899844398841,0.408490845
161,160000000,0.16,79322644,2644,2644,7706301291.062682,7.706301291062682,0.39661322
162,160000000,0.16,77445486,2581,2581,7786484040.681964,7.786484040681964,0.38722743
163,160000000,0.16,76090144,2536,2536,7764396968.013843,7.764396968013843,0.38045072
164,160000000,0.16,75272509,2509,2509,7711297162.5868635,7.711297162586863,0.376362545
165,160000000,0.16,75000000,2500,2500,7655733752.94369,7.65573375294369,0.375
166,160000000,0.16,75272509,2509,2509,7755393459.383664,7.755393459383664,0.376362545
167,160000000,0.16,76090144,2536,2536,7939012923.081826,7.939012923081826,0.38045072
168,160000000,0.16,77445486,2581,2581,7811495969.617487,7.811495969617487,0.38722743
169,160000000,0.16,79322644,2644,2644,7855641942.63571,7.855641942635709,0.39661322
170,160000000,0.16,81698169,2723,2723,7638227181.367051,7.638227181367051,0.408490845
171,160000000,0.16,84548454,2818,2818,7784921615.788509,7.78492161578851,0.42274227
172,160000000,0.16,87840000,2928,2928,7626359939.849517,7.626359939849517,0.4392
173,160000000,0.16,91542204,3051,3051,7777858359.933451,7.77785835993345,0.45771102
174,160000000,0.16,95610000,3187,3187,7733351912.317172,7.733351912317172,0.47805
175,160000000,0.16,99999999,3333,3333,7685021749.872438,7.685021749872439,0.499999995
176,160000000,0.16,104660928,3488,3488,7742195710.340526,7.742195710340526,0.52330464
177,160000000,0.16,109548255,3651,3651,7890365309.021942,7.890365309021942,0.547741275
178,160000000,0.16,114603820,3820,3820,7929511772.413339,7.929511772413338,0.5730191
179,160000000,0.16,119771976,3992,3992,7826981767.607804,7.826981767607804,0.59885988
180,160000000,0.16,124996664,4166,4166,7771722458.300179,7.771722458300179,0.62498332
181,160000000,0.16,130226040,4340,4340,7745738040.133999,7.745738040133999,0.6511302
182,160000000,0.16,135394513,4513,4513,7723782730.524967,7.7237827305249676,0.676972565
183,160000000,0.16,140448724,4681,4681,7717103600.009732,7.717103600009732,0.70224362
184,160000000,0.16,145334532,4844,4844,7760508651.510443,7.760508651510443,0.72667266
185,160000000,0.16,149999994,4999,4999,7714329156.804494,7.714329156804494,0.74999997
186,160000000,0.16,154385146,5146,5146,7795792233.722141,7.795792233722142,0.77192573
187,160000000,0.16,158456405,5281,5281,7813826880.102848,7.813826880102848,0.792282025
188,160000000,0.16,162155405,5405,5405,7731381924.353802,7.731381924353801,0.810777025
189,160000000,0.16,165450000,5515,5515,7713664125.194117,7.713664125194117,0.82725
190,160000000,0.16,168300000,5610,5610,7673825236.962347,7.673825236962347,0.8415
191,160000000,0.16,170675689,5689,5689,7746611983.9942465,7.746611983994247,0.853378445
192,160000000,0.16,172547253,5751,5751,7753779698.074146,7.753779698074147,0.862736265
193,160000000,0.16,173903184,5796,5796,7801330428.980237,7.801330428980237,0.86951592
194,160000000,0.16,174725824,5824,5824,7805656848.928448,7.8056568489284475,0.87362912
195,160000000,0.16,174995833,5833,5833,7695761271.283558,7.6957612712835575,0.874979165
196,160000000,0.16,174725824,5824,5824,7832475131.078537,7.832475131078537,0.87362912
197,160000000,0.16,173903184,5796,5796,7745453491.598661,7.745453491598662,0.86951592
198,160000000,0.16,172547253,5751,5751,7801867509.746937,7.801867509746937,0.862736265
199,160000000,0.16,170675689,5689,5689,7751629087.419375,7.751629087419375,0.853378445
200,160000000,0.16,168300000,5610,5610,7768158908.052509,7.768158908052509,0.8415
201,160000000,0.16,165450000,5515,5515,7796358544.967717,7.796358544967717,0.82725
202,160000000,0.16,162155405,5405,5405,7679469496.59009,7.67946949659009,0.810777025
203,160000000,0.16,158456405,5281,5281,7752669865.536978,7.752669865536978,0.792282025
204,160000000,0.16,154385146,5146,5146,7790999993.80478,7.79099999380478,0.77192573
205,160000000,0.16,150000000,5000,5000,7786107243.376096,7.786107243376096,0.75
206,160000000,0.16,145334532,4844,4844,7837169183.724677,7.8371691837246775,0.72667266
207,160000000,0.16,140448724,4681,4681,7824041935.667175,7.824041935667175,0.70224362
208,160000000,0.16,135394513,4513,4513,7660612111.814688,7.660612111814688,0.676972565
209,160000000,0.16,130226040,4340,4340,7807354603.278576,7.807354603278576,0.6511302
210,160000000,0.16,124996664,4166,4166,7691669711.039177,7.691669711039177,0.62498332
211,160000000,0.16,119771976,3992,3992,7737485830.94063,7.73748583094063,0.59885988
212,160000000,0.16,114603820,3820,3820,7732683527.395065,7.732683527395065,0.5730191
213,160000000,0.16,109548255,3651,3651,7735549136.259019,7.735549136259019,0.547741275
