block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
54,2225162981,2.225162981,149978057,1506,2000,11362330877.619478,11.362330877619478,1.49978057
55,2336372303,2.336372303,149949523,1521,2000,11122085744.9477,11.1220857449477,1.49949523
56,2453072985,2.453072985,149864476,1516,2000,11279177971.572178,11.279177971572178,1.49864476
57,2575394183,2.575394183,149917416,1502,2000,11418686081.28656,11.41868608128656,1.49917416
58,2703951205,2.703951205,149966949,1511,2000,11137958239.879454,11.137958239879454,1.49966949
59,2839059396,2.839059396,149924795,1499,2000,11272314034.616768,11.272314034616768,1.49924795
60,2980798854,2.980798854,149915940,1495,2000,11159690828.572165,11.159690828572165,1.4991594
61,3129588230,3.12958823,149970294,1491,2000,11194687519.402992,11.194687519402992,1.49970294
62,3285974673,3.285974673,149920714,1499,2000,11297605997.76553,11.29760599776553,1.49920714
63,3450012874,3.450012874,149960138,1503,2000,11298563412.19577,11.29856341219577,1.49960138
64,3622375993,3.622375993,149967752,1520,2000,11262500433.397266,11.262500433397266,1.49967752
65,3803377978,3.803377978,149961969,1506,2000,11189988629.322073,11.189988629322073,1.49961969
66,3993402230,3.99340223,149879958,1522,2000,11176556696.434795,11.176556696434796,1.49879958
67,4192592965,4.192592965,149933245,1492,2000,11237948841.770445,11.237948841770445,1.49933245
68,4401942736,4.401942736,149984356,1507,2000,11161190418.97129,11.161190418971291,1.49984356
69,4621971008,4.621971008,149911441,1486,2000,11388097867.987797,11.388097867987797,1.49911441
70,4852660241,4.852660241,149931271,1499,2000,11150476374.936058,11.150476374936058,1.49931271
71,5094959734,5.094959734,149984369,1511,2000,11211466324.25806,11.21146632425806,1.49984369
72,5349628081,5.349628081,149998520,1510,2000,11275938659.42619,11.27593865942619,1.4999852
73,5617101567,5.617101567,149942176,1503,2000,11107726168.895834,11.107726168895834,1.49942176
74,5897631842,5.897631842,149971040,1491,2000,11312120011.811464,11.312120011811464,1.4997104
75,6192342638,6.192342638,149979554,1519,2000,11164957762.473328,11.164957762473328,1.49979554
76,6501833161,6.501833161,149984509,1496,2000,11200336241.700788,11.20033624170079,1.49984509
77,6826824099,6.826824099,149898222,1507,2000,11131785688.511902,11.131785688511902,1.49898222
78,7167470483,7.167470483,149950505,1518,2000,11354754459.999552,11.354754459999551,1.49950505
79,7525489253,7.525489253,149933407,1503,2000,11238966203.365269,11.238966203365269,1.49933407
80,7901262570,7.90126257,149970699,1501,2000,11144035034.651907,11.144035034651907,1.49970699
81,8296094183,8.296094183,149899107,1509,2000,11265980408.975267,11.265980408975267,1.49899107
82,8710061874,8.710061874,149980835,1510,2000,11250122279.843214,11.250122279843215,1.49980835
83,9145398039,9.145398039,149966421,1504,2000,11218925340.77972,11.21892534077972,1.49966421
84,9602360847,9.602360847,149989175,1488,2000,11352067684.865244,11.352067684865244,1.49989175
85,10082374943,10.082374943,149917067,1494,2000,11289725920.486702,11.289725920486703,1.49917067
86,10585657528,10.585657528,149895807,1485,2000,11308420061.369549,11.30842006136955,1.49895807
87,11113837452,11.113837452,149937590,1478,2000,11306298276.411245,11.306298276411246,1.4993759
88,11668835710,11.66883571,149994753,1505,2000,11333022428.014387,11.333022428014386,1.49994753
89,12252216269,12.252216269,149949409,1508,2000,11223505339.734163,11.223505339734164,1.49949409
90,12864207230,12.86420723,149976498,1519,2000,11235965410.379152,11.235965410379153,1.49976498
91,13507115256,13.507115256,149973507,1485,2000,11201677612.039106,11.201677612039106,1.49973507
92,14182113174,14.182113174,149989107,1482,2000,11304013915.53637,11.30401391553637,1.49989107
93,14891064346,14.891064346,149950830,1513,2000,11111965228.319595,11.111965228319596,1.4995083
94,15634885369,15.634885369,149895379,1511,2000,11212639372.578505,11.212639372578504,1.49895379
95,16414993900,16.4149939,149941843,1516,2000,11199800845.191584,11.199800845191584,1.49941843
96,17234788948,17.234788948,149954717,1507,2000,11352237012.63167,11.35223701263167,1.49954717
97,18095747952,18.095747952,149960404,1489,2000,11208405280.457289,11.208405280457288,1.49960404
98,18999818830,18.99981883,149994725,1491,2000,11267424693.795467,11.267424693795467,1.49994725
99,19949709547,19.949709547,149909393,1506,2000,11258241516.442276,11.258241516442276,1.49909393
100,20945387441,20.945387441,84730460,833,16000,10685630792.844107,10.685630792844107,0.8473046
101,20625561009,20.625561009,85394962,845,16000,10551838498.598278,10.551838498598277,0.85394962
102,20324323906,20.324323906,84725147,843,16000,10611925169.169794,10.611925169169794,0.84725147
103,20013872846,20.013872846,86624073,864,16000,10509750553.982327,10.509750553982327,0.86624073
104,19746168743,19.746168743,87715335,871,16000,10411404417.512156,10.411404417512156,0.87715335
105,19503593674,19.503593674,88012487,896,16000,10385350296.946196,10.385350296946196,0.88012487
106,19269794091,19.269794091,89146834,900,16000,10416058834.861855,10.416058834861854,0.89146834
107,19060655816,19.060655816,90581102,908,16000,10401514607.361948,10.401514607361948,0.90581102
108,18881125443,18.881125443,92018580,928,16000,10260975730.434792,10.260975730434792,0.9201858
109,18730427250,18.73042725,93856304,933,16000,10145011151.080154,10.145011151080155,0.93856304
110,18615353199,18.615353199,94891533,939,16000,10187567014.64834,10.18756701464834,0.94891533
111,18520257281,18.520257281,94344821,950,16000,10378679290.113983,10.378679290113983,0.94344821
112,18415521910,18.41552191,93991686,940,16000,10168784950.30818,10.16878495030818,0.93991686
113,18304875671,18.304875671,94150480,934,16000,10054617192.775051,10.054617192775051,0.9415048
114,18197800934,18.197800934,93319956,933,16000,10165210523.499434,10.165210523499434,0.93319956
115,18076238823,18.076238823,94833685,955,16000,10063611581.914793,10.063611581914794,0.94833685
116,17982851279,17.982851279,95340310,949,16000,10237929560.80068,10.23792956080068,0.9534031
117,17899056766,17.899056766,96668960,960,16000,10216254096.853464,10.216254096853465,0.9666896
118,17839434291,17.839434291,96602786,963,16000,10333965065.972822,10.333965065972823,0.96602786
119,17778829915,17.778829915,97663880,978,16000,10129445997.048798,10.129445997048798,0.9766388
120,17737296434,17.737296434,92763632,952,16000,10231670152.650072,10.231670152650072,0.92763632
121,17608942829,17.608942829,96076783,967,16000,10270521759.721157,10.270521759721158,0.96076783
122,17539859125,17.539859125,98643484,975,16000,10126630288.070435,10.126630288070434,0.98643484
123,17516066025,17.516066025,96444991,965,16000,10054272797.747961,10.054272797747961,0.96444991
124,17453796252,17.453796252,98264522,978,16000,10070826799.281897,10.070826799281896,0.98264522
125,17423505572,17.423505572,96893289,973,16000,10176823248.941921,10.176823248941922,0.96893289
126,17369375775,17.369375775,96895949,968,16000,10113884064.04764,10.11388406404764,0.96895949
127,17315460346,17.315460346,98583677,980,16000,10230564439.931684,10.230564439931685,0.98583677
128,17290936061,17.290936061,98928265,980,16000,10097198741.419704,10.097198741419705,0.98928265
129,17272404759,17.272404759,96541367,977,16000,10121366726.379505,10.121366726379506,0.96541367
130,17212665849,17.212665849,97883444,979,16000,10034731825.342583,10.034731825342583,0.97883444
131,17176234277,17.176234277,96095408,976,16000,9927709812.779842,9.927709812779842,0.96095408
132,17109168090,17.10916809,98290059,986,16000,9976863740.947458,9.976863740947458,0.98290059
133,17079912422,17.079912422,98083047,979,16000,10204452975.210032,10.204452975210032,0.98083047
134,17047171032,17.047171032,98264276,984,16000,10206035057.27923,10.20603505727923,0.98264276
135,17017581848,17.017581848,98504801,984,16000,10139947696.116812,10.139947696116812,0.98504801
136,16992137176,16.992137176,97564749,968,16000,10169752418.337025,10.169752418337024,0.97564749
137,16950757056,16.950757056,97738291,983,16000,10032910502.202581,10.032910502202581,0.97738291
138,16912419376,16.912419376,97287107,982,16000,10123764852.565027,10.123764852565028,0.97287107
139,16866537791,16.866537791,98221984,986,16000,9942646336.932125,9.942646336932125,0.98221984
140,16836548816,16.836548816,98279168,985,16000,10128171466.319044,10.128171466319044,0.98279168
141,16807575944,16.807575944,98286249,983,16000,10113254321.729042,10.113254321729043,0.98286249
142,16778771943,16.778771943,99044747,989,16000,10122498236.72911,10.122498236729111,0.99044747
143,16762743970,16.76274397,97790756,978,16000,10173750178.623806,10.173750178623806,0.97790756
144,16725710978,16.725710978,98634907,979,16000,10046527496.291996,10.046527496291995,0.98634907
145,16702878827,16.702878827,98937393,985,16000,10006198182.255812,10.006198182255812,0.98937393
146,16685130231,16.685130231,97747028,979,16000,9818423480.255995,9.818423480255994,0.97747028
147,16647539099,16.647539099,98940416,993,16000,10096642583.138695,10.096642583138694,0.98940416
148,16629899632,16.629899632,97299266,983,16000,9970130540.969223,9.970130540969222,0.97299266
149,16584986696,16.584986696,99440562,987,16000,10214565672.755745,10.214565672755745,0.99440562
150,16575708424,16.575708424,99805547,990,16000,10076384572.591793,10.076384572591794,0.99805547
151,16572485227,16.572485227,99098539,990,16000,10042327948.814688,10.042327948814687,0.99098539
152,16557545777,16.557545777,99955881,984,16000,10081959466.844683,10.081959466844683,0.99955881
153,16556815274,16.556815274,98088990,993,16000,9985801418.978104,9.985801418978104,0.9808899
154,16525175034,16.525175034,99880934,992,16000,10043144337.788708,10.043144337788707,0.99880934
155,16523207447,16.523207447,97163745,988,16000,10059271166.512083,10.059271166512083,0.97163745
156,16476343417,16.476343417,97863418,990,16000,10048652788.35678,10.04865278835678,0.97863418
157,16441140358,16.441140358,100116771,989,16000,10007353151.331337,10.007353151331337,1.00116771
158,16443060206,16.443060206,98795128,989,16000,10049318231.379143,10.049318231379143,0.98795128
159,16423248423,16.423248423,98689509,996,16000,10119579043.516024,10.119579043516024,0.98689509
160,16401725903,16.401725903,99030856,987,16000,10095835144.034697,10.095835144034696,0.99030856
161,16385830268,16.385830268,98335997,995,16000,10097175009.2217,10.0971750092217,0.98335997
162,16358564197,16.358564197,98794329,988,16000,10002619334.719015,10.002619334719014,0.98794329
163,16338841150,16.33884115,98287319,995,16000,9924595432.18985,9.92459543218985,0.98287319
164,16310857927,16.310857927,97068652,983,16000,10053050964.416386,10.053050964416386,0.97068652
165,16263045126,16.263045126,98964268,989,16000,10008271880.142063,10.008271880142063,0.98964268
166,16246200969,16.246200969,98110291,991,16000,9945015269.496328,9.945015269496329,0.98110291
167,16215500376,16.215500376,99563384,995,16000,9970403184.553062,9.970403184553062,0.99563384
168,16208420429,16.208420429,100461489,995,16000,9875842095.458004,9.875842095458005,1.00461489
169,16215900436,16.215900436,100038777,994,16000,9911062868.787561,9.911062868787562,1.00038777
170,16216529239,16.216529239,100166377,995,16000,10268800151.32707,10.26880015132707,1.00166377
171,16219227296,16.219227296,100159720,990,16000,10078936697.22827,10.07893669722827,1.0015972
172,16221817830,16.22181783,100143760,996,16000,9909238858.231344,9.909238858231344,1.0014376
