block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
0,160000000,0.16,99999999,3333,3333,7756099947.111194,7.756099947111194,1.0001
1,160000800,0.1600008,105224028,3507,3507,7757925968.538214,7.757925968538213,1.052345514551455
2,160210583,0.160210583,110392074,3679,3679,7723637202.225972,7.723637202225972,1.1040311431143115
3,160628403,0.160628403,115447696,3848,3848,7834793729.166947,7.834793729166948,1.1545924192419241
4,161252984,0.161252984,120334011,4011,4011,7777626219.028972,7.7776262190289716,1.2034604560456046
5,162082678,0.162082678,124996664,4166,4166,7624427353.893794,7.624427353893794,1.2500916491649166
6,163115443,0.163115443,129385872,4312,4312,7860033680.889661,7.860033680889661,1.2939881188118811
7,164348839,0.164348839,133453344,4448,4448,7762403985.560228,7.762403985560228,1.3346669066906691
8,165779984,0.165779984,137152855,4571,4571,7759451273.902384,7.759451273902384,1.3716657165716573
9,167405495,0.167405495,140448724,4681,4681,7756860803.017536,7.7568608030175366,1.404627702770277
10,169221484,0.169221484,143299104,4776,4776,7767515897.155253,7.767515897155254,1.4331343534353436
11,171223454,0.171223454,145674275,4855,4855,7852346235.134353,7.852346235134353,1.4568884388438843
12,173406262,0.173406262,147549836,4918,4918,7781582948.956602,7.781582948956602,1.4756459245924591
13,175764079,0.175764079,148904889,4963,4963,7688008699.882887,7.688008699882887,1.4891978097809782
14,178290333,0.178290333,149724950,4990,4990,7689008275.496823,7.689008275496823,1.4973992399239924
15,180977664,0.180977664,150000000,5000,5000,7746773941.215926,7.746773941215926,1.5001500150015001
16,183817873,0.183817873,149724950,4990,4990,7742300550.409887,7.742300550409888,1.4973992399239924
17,186801877,0.186801877,148904889,4963,4963,7682809508.784663,7.682809508784663,1.4891978097809782
18,189919695,0.189919695,147549836,4918,4918,7568063995.568267,7.5680639955682665,1.4756459245924591
19,193160438,0.193160438,145674275,4855,4855,7759261530.038084,7.759261530038084,1.4568884388438843
20,196512310,0.19651231,143299104,4776,4776,7769851903.054989,7.769851903054989,1.4331343534353436
21,199962622,0.199962622,140448724,4681,4681,7709793164.158869,7.709793164158869,1.404627702770277
22,203497815,0.203497815,137152855,4571,4571,7729163447.099442,7.729163447099442,1.3716657165716573
23,207103506,0.207103506,133453344,4448,4448,7685729104.625682,7.685729104625682,1.3346669066906691
24,210764583,0.210764583,129385872,4312,4312,7658892673.974321,7.6588926739743215,1.2939881188118811
25,214465271,0.214465271,124996664,4166,4166,7766857025.235373,7.766857025235373,1.2500916491649166
26,218338166,0.218338166,120334011,4011,4011,7725010001.645856,7.725010001645856,1.2034604560456046
27,222346988,0.222346988,115447696,3848,3848,7875554715.920772,7.875554715920772,1.1545924192419241
28,226451899,0.226451899,110392074,3679,3679,7769529641.261097,7.769529641261097,1.1040311431143115
29,230609694,0.230609694,105224028,3507,3507,7738089506.536177,7.738089506536177,1.052345514551455
30,234774132,0.234774132,99999999,3333,3333,7669957452.517127,7.669957452517127,1.0001
31,238896389,0.238896389,94773159,3159,3159,7757673541.768094,7.757673541768094,0.9478263726372638
32,242925633,0.242925633,89603888,2986,2986,7828380132.877526,7.828380132877526,0.896128492849285
33,246809770,0.24680977,84548454,2818,2818,7721255575.667328,7.721255575667328,0.845569096909691
34,250496319,0.250496319,79660620,2655,2655,7717029056.802806,7.717029056802806,0.7966858685868586
35,253933359,0.253933359,75000000,2500,2500,7805022477.089455,7.805022477089454,0.7500750075007501
36,257070655,0.257070655,70608824,2353,2353,7785319108.408079,7.785319108408079,0.7061588558855886
37,259860731,0.259860731,66542218,2218,2218,7758656115.930329,7.7586561159303296,0.6654887288728872
38,262260032,0.262260032,62840940,2094,2094,7709331999.313452,7.709331999313452,0.6284722472247225
39,264230018,0.264230018,59547776,1984,1984,7855082310.871081,7.855082310871081,0.5955373137313731
40,265738204,0.265738204,56698335,1889,1889,7546319079.326894,7.546319079326894,0.5670400540054006
41,266759073,0.266759073,54321720,1810,1810,7580979082.661421,7.580979082661421,0.5432715271527153
42,267274819,0.267274819,52446992,1748,1748,7692022148.143131,7.692022148143131,0.5245223722372238
43,267275895,0.267275895,51091703,1703,1703,7744256328.325589,7.744256328325589,0.5109681268126812
44,266761301,0.266761301,50273450,1675,1675,7786610961.566486,7.7866109615664865,0.5027847784778477
45,265738662,0.265738662,49999992,1666,1666,7810646352.056681,7.810646352056681,0.5000499249924992
46,264224030,0.26422403,50273450,1675,1675,7858058236.27526,7.85805823627526,0.5027847784778477
47,262241454,0.262241454,51091703,1703,1703,7653590042.904947,7.6535900429049475,0.5109681268126812
48,259822333,0.259822333,52446992,1748,1748,7559064172.954846,7.559064172954846,0.5245223722372238
49,257004540,0.25700454,54321720,1810,1810,7826619512.715573,7.826619512715573,0.5432715271527153
50,253831431,0.253831431,56698335,1889,1889,7715551789.806589,7.7155517898065895,0.5670400540054006
51,250350739,0.250350739,59547776,1984,1984,7767150590.300911,7.767150590300911,0.5955373137313731
52,246613389,0.246613389,62840940,2094,2094,7871644062.455947,7.871644062455947,0.6284722472247225
53,242672335,0.242672335,66542218,2218,2218,7805012164.367655,7.805012164367655,0.6654887288728872
54,238581417,0.238581417,70608824,2353,2353,7843322460.399525,7.843322460399524,0.7061588558855886
55,234394276,0.234394276,75000000,2500,2500,7729601824.683286,7.729601824683286,0.7500750075007501
56,230163411,0.230163411,79660620,2655,2655,7703988222.456028,7.703988222456028,0.7966858685868586
57,225939340,0.22593934,84548454,2818,2818,7672001100.222127,7.672001100222127,0.845569096909691
58,221769944,0.221769944,89603888,2986,2986,7913808519.58567,7.913808519585671,0.896128492849285
59,217699914,0.217699914,94773159,3159,3159,7701397909.151614,7.7013979091516145,0.9478263726372638
60,213770386,0.213770386,99999999,3333,3333,7693005096.617818,7.693005096617818,1.0001
61,210018682,0.210018682,105224028,3507,3507,7766198902.175561,7.766198902175561,1.052345514551455
62,206478233,0.206478233,110392074,3679,3679,7775505683.061108,7.775505683061108,1.1040311431143115
63,203178567,0.203178567,115447696,3848,3848,7888182959.642657,7.888182959642657,1.1545924192419241
64,200145424,0.200145424,120334011,4011,4011,7730928322.383811,7.730928322383811,1.2034604560456046
65,197400907,0.197400907,124996664,4166,4166,7686161220.895831,7.686161220895831,1.2500916491649166
66,194963695,0.194963695,129385872,4312,4312,7701048017.182208,7.701048017182208,1.2939881188118811
67,192849299,0.192849299,133453344,4448,4448,7664854024.328611,7.664854024328611,1.3346669066906691
68,191070305,0.191070305,137152855,4571,4571,7846061546.37144,7.84606154637144,1.3716657165716573
69,189636630,0.18963663,140448724,4681,4681,7753878605.124856,7.753878605124856,1.404627702770277
70,188555757,0.188555757,143299104,4776,4776,7770751095.548485,7.770751095548484,1.4331343534353436
71,187832922,0.187832922,145674275,4855,4855,7760855522.441407,7.760855522441407,1.4568884388438843
72,187471282,0.187471282,147549836,4918,4918,7746624518.566956,7.746624518566955,1.4756459245924591
73,187472037,0.187472037,148904889,4963,4963,7756099342.013895,7.756099342013895,1.4891978097809782
74,187834491,0.187834491,149724950,4990,4990,7725115746.274899,7.7251157462748985,1.4973992399239924
75,188556082,0.188556082,150000000,5000,5000,7757138640.098444,7.757138640098444,1.5001500150015001
76,189632332,0.189632332,149724950,4990,4990,7776336588.570334,7.776336588570334,1.4973992399239924
77,191056770,0.19105677,148904889,4963,4963,7748501552.6038685,7.7485015526038685,1.4891978097809782
78,192820802,0.192820802,147549836,4918,4918,7710987982.187822,7.710987982187822,1.4756459245924591
79,194913552,0.194913552,145674275,4855,4855,7762303568.539987,7.762303568539987,1.4568884388438843
80,197321670,0.19732167,143299104,4776,4776,7710774200.969671,7.710774200969671,1.4331343534353436
81,200029105,0.200029105,140448724,4681,4681,7771086876.938012,7.771086876938012,1.404627702770277
82,203016900,0.2030169,137152855,4571,4571,7657164356.181262,7.657164356181262,1.3716657165716573
83,206262936,0.206262936,133453344,4448,4448,7742748037.7028885,7.7427480377028886,1.3346669066906691
84,209741782,0.209741782,129385872,4312,4312,7733301384.076606,7.733301384076606,1.2939881188118811
85,213424511,0.213424511,124996664,4166,4166,7821628671.658874,7.821628671658874,1.2500916491649166
86,217278612,0.217278612,120334011,4011,4011,7808965623.983985,7.808965623983985,1.2034604560456046
87,221267980,0.22126798,115447696,3848,3848,7789639908.285076,7.789639908285076,1.1545924192419241
88,225352970,0.22535297,110392074,3679,3679,7715539809.447187,7.715539809447187,1.1040311431143115
89,229490588,0.229490588,105224028,3507,3507,7865068224.889549,7.86506822488955,1.052345514551455
90,233634816,0.233634816,99999999,3333,3333,7795151810.9013605,7.795151810901361,1.0001
91,237737069,0.237737069,94773159,3159,3159,7780842036.825866,7.780842036825866,0.9478263726372638
92,241746760,0.24174676,89603888,2986,2986,7694719985.964181,7.694719985964181,0.896128492849285
93,245612048,0.245612048,84548454,2818,2818,7724365335.567439,7.724365335567439,0.845569096909691
94,249280707,0.249280707,79660620,2655,2655,7809568206.660875,7.809568206660876,0.7966858685868586
95,252701068,0.252701068,74999988,2499,2499,7693971570.285205,7.693971570285205,0.7500748874887488
96,255823139,0.255823139,70608824,2353,2353,7702957520.732257,7.702957520732257,0.7061588558855886
97,258599675,0.258599675,66542218,2218,2218,7714119457.233049,7.71411945723305,0.6654887288728872
98,260987333,0.260987333,62840940,2094,2094,7667254420.337362,7.667254420337362,0.6284722472247225
